id,nome,contrib_open_source,programa_hobby,salario,sistema_operacional_id,pais_id,empresa_id
55926,respondent_55926,Yes,Yes,2796.54,1,42,7
78971,respondent_78971,No,Yes,22051.01,2,128,1
19506,respondent_19506,No,No,6061.71,4,36,6
43887,respondent_43887,No,Yes,19050.0,4,130,3
30994,respondent_30994,Yes,Yes,14994.57,1,128,3
67946,respondent_67946,Yes,No,31957.01,4,21,3
73503,respondent_73503,No,Yes,0.0,2,21,7
62338,respondent_62338,Yes,Yes,25400.0,2,130,3
12483,respondent_12483,No,Yes,1188.72,4,17,3
6928,respondent_6928,No,Yes,6217.92,2,109,1
71121,respondent_71121,Yes,No,0.0,2,50,8
47136,respondent_47136,No,Yes,8393.43,4,107,6
69611,respondent_69611,No,Yes,0.0,1,11,8
25676,respondent_25676,Yes,Yes,1493.52,1,107,1
56870,respondent_56870,Yes,Yes,63913.7,2,21,8
51590,respondent_51590,Yes,Yes,16891.0,3,128,4
32425,respondent_32425,Yes,Yes,65608.2,1,50,2
26672,respondent_26672,Yes,Yes,20594.95,2,42,2
53561,respondent_53561,No,Yes,16709.07,1,111,4
97045,respondent_97045,No,Yes,0.0,3,50,8
16666,respondent_16666,No,No,0.0,4,50,5
72872,respondent_72872,No,No,3280.41,1,50,8
67121,respondent_67121,No,Yes,0.0,2,56,4
88339,respondent_88339,Yes,Yes,52922.49,4,128,8
7269,respondent_7269,No,Yes,0.0,4,30,4
59684,respondent_59684,No,No,3729.99,1,1,1
84034,respondent_84034,No,No,159966.66,4,7,5
99028,respondent_99028,No,Yes,14170.98,2,86,4
35711,respondent_35711,Yes,Yes,0.0,1,40,6
70734,respondent_70734,No,Yes,219158.82,4,68,4
65766,respondent_65766,No,No,0.0,3,134,1
36491,respondent_36491,No,No,0.0,4,50,3
40785,respondent_40785,Yes,Yes,11657.33,4,40,8
39318,respondent_39318,Yes,No,0.0,3,128,7
14309,respondent_14309,No,Yes,15685.77,2,94,4
82449,respondent_82449,Yes,No,0.0,3,50,3
2556,respondent_2556,No,No,2133.6,1,92,8
55065,respondent_55065,No,Yes,41275.0,1,130,3
58644,respondent_58644,Yes,Yes,22149.12,4,56,4
13930,respondent_13930,No,No,6995.16,2,42,1
92100,respondent_92100,No,Yes,10927.08,4,131,5
21152,respondent_21152,No,Yes,15434.31,1,94,4
57929,respondent_57929,Yes,Yes,15435.58,4,128,7
48277,respondent_48277,No,No,0.0,4,74,8
37946,respondent_37946,No,No,5829.3,4,95,7
82987,respondent_82987,Yes,Yes,14910.75,1,50,2
23829,respondent_23829,No,No,16745.27,3,21,0
50953,respondent_50953,No,Yes,0.0,2,130,8
42918,respondent_42918,No,Yes,20981.67,1,39,3
57841,respondent_57841,Yes,Yes,0.0,4,130,8
61901,respondent_61901,Yes,Yes,0.0,3,50,1
40849,respondent_40849,No,No,0.0,4,111,8
17525,respondent_17525,No,Yes,38858.19,4,8,8
82022,respondent_82022,Yes,Yes,30162.5,3,130,6
90072,respondent_90072,No,Yes,133372.86,1,18,4
66236,respondent_66236,Yes,Yes,23008.91,2,21,4
8870,respondent_8870,No,Yes,0.0,2,100,8
89069,respondent_89069,Yes,Yes,31750.0,4,130,8
16922,respondent_16922,No,No,33972.5,4,130,2
67186,respondent_67186,Yes,No,3543.3,4,104,3
61229,respondent_61229,Yes,Yes,37780.28,2,130,2
73010,respondent_73010,No,Yes,34820.23,1,86,5
24314,respondent_24314,No,Yes,0.0,3,50,8
54041,respondent_54041,No,Yes,0.0,3,60,8
95256,respondent_95256,No,No,0.0,4,128,8
20188,respondent_20188,No,Yes,0.0,4,94,8
71816,respondent_71816,No,Yes,6537.96,1,17,4
7482,respondent_7482,No,Yes,7459.98,2,56,7
20622,respondent_20622,Yes,Yes,39570.66,4,55,0
11146,respondent_11146,Yes,Yes,47625.0,2,130,0
37355,respondent_37355,Yes,Yes,0.0,3,52,4
68515,respondent_68515,Yes,Yes,46017.82,1,21,2
20283,respondent_20283,No,Yes,834.39,4,99,4
62824,respondent_62824,No,No,36195.0,4,130,6
26886,respondent_26886,No,No,14919.96,4,82,4
75383,respondent_75383,No,Yes,5829.3,4,104,0
98412,respondent_98412,No,Yes,25565.42,1,21,4
70023,respondent_70023,No,Yes,0.0,1,50,8
43476,respondent_43476,Yes,No,0.0,1,34,4
84095,respondent_84095,Yes,Yes,0.0,4,50,2
51539,respondent_51539,No,No,14455.14,4,42,3
2858,respondent_2858,Yes,No,0.0,3,40,2
42115,respondent_42115,No,Yes,19429.1,1,56,8
75899,respondent_75899,No,No,0.0,3,56,7
37850,respondent_37850,Yes,Yes,142.88,1,100,8
33987,respondent_33987,No,Yes,17640.94,4,128,4
78111,respondent_78111,No,No,102584.25,4,104,8
44270,respondent_44270,Yes,Yes,895.35,4,50,7
13158,respondent_13158,Yes,Yes,0.0,4,105,3
29837,respondent_29837,No,Yes,10092.69,4,123,4
48347,respondent_48347,Yes,Yes,28575.0,4,130,0
30712,respondent_30712,No,Yes,28666.44,2,128,4
55416,respondent_55416,No,Yes,0.0,3,50,8
74051,respondent_74051,Yes,Yes,41275.0,1,130,2
62948,respondent_62948,Yes,Yes,40904.8,1,21,4
11227,respondent_11227,No,Yes,16320.45,1,42,4
44082,respondent_44082,No,Yes,30797.5,4,130,2
61963,respondent_61963,Yes,Yes,0.0,3,128,8
570,respondent_570,No,No,11025.51,4,128,3
41910,respondent_41910,Yes,Yes,41275.0,1,130,0
100461,respondent_100461,Yes,Yes,51006.38,2,100,8
48478,respondent_48478,Yes,Yes,28575.0,1,130,1
15247,respondent_15247,No,No,12355.83,4,82,3
76089,respondent_76089,Yes,No,11907.52,2,128,7
74325,respondent_74325,No,Yes,11430.0,2,65,8
20486,respondent_20486,No,No,28575.0,2,130,1
88170,respondent_88170,No,Yes,13335.0,3,70,2
78629,respondent_78629,No,Yes,0.0,4,50,8
70418,respondent_70418,No,No,0.0,2,130,8
5669,respondent_5669,No,Yes,0.0,3,108,8
1720,respondent_1720,Yes,Yes,2982.28,1,50,4
24285,respondent_24285,Yes,Yes,0.0,2,50,4
18516,respondent_18516,No,No,23812.5,4,130,0
49051,respondent_49051,No,Yes,0.0,2,21,3
66990,respondent_66990,No,Yes,53975.0,2,130,2
83319,respondent_83319,Yes,No,0.0,3,50,8
13535,respondent_13535,No,Yes,20002.5,4,130,4
62477,respondent_62477,No,Yes,199411.59,2,21,7
4952,respondent_4952,Yes,Yes,11657.33,1,56,4
72908,respondent_72908,No,Yes,7455.54,1,50,2
58098,respondent_58098,Yes,No,17895.89,4,21,5
62418,respondent_62418,Yes,Yes,40322.5,2,130,0
57511,respondent_57511,Yes,Yes,0.0,1,130,6
8432,respondent_8432,No,Yes,25717.5,4,130,3
99470,respondent_99470,Yes,Yes,19861.53,1,97,7
19162,respondent_19162,No,No,5387.34,4,27,1
79784,respondent_79784,No,Yes,7620.0,4,100,8
80456,respondent_80456,No,No,38100.0,2,130,6
29867,respondent_29867,No,Yes,11112.5,4,130,1
35504,respondent_35504,Yes,Yes,23114.0,2,130,7
50736,respondent_50736,No,Yes,8740.14,4,12,2
52231,respondent_52231,No,Yes,701.04,4,40,8
65690,respondent_65690,No,Yes,15339.38,4,21,1
55437,respondent_55437,No,Yes,0.0,4,42,8
52149,respondent_52149,Yes,Yes,14377.35,1,54,4
42777,respondent_42777,No,Yes,0.0,3,134,6
32083,respondent_32083,No,Yes,27784.11,2,128,6
71926,respondent_71926,No,Yes,2982.28,1,50,0
10751,respondent_10751,Yes,Yes,26461.09,2,128,3
21210,respondent_21210,No,Yes,0.0,2,23,8
13369,respondent_13369,Yes,Yes,13990.96,2,118,6
22351,respondent_22351,No,Yes,0.0,3,48,4
94371,respondent_94371,No,No,3806.19,4,99,4
466,respondent_466,Yes,Yes,59420.76,1,17,2
62512,respondent_62512,No,Yes,0.0,4,79,3
72471,respondent_72471,No,Yes,2377.44,1,17,4
33707,respondent_33707,Yes,Yes,57.15,1,130,2
33354,respondent_33354,Yes,No,50800.0,4,130,0
71167,respondent_71167,No,Yes,4476.75,4,89,3
14559,respondent_14559,Yes,Yes,14131.29,2,123,4
55148,respondent_55148,Yes,Yes,28733.75,4,130,6
91733,respondent_91733,No,No,24246.84,2,42,7
39656,respondent_39656,Yes,Yes,0.0,2,123,1
52529,respondent_52529,Yes,Yes,23314.98,4,40,8
47482,respondent_47482,Yes,Yes,13258.8,1,126,4
14892,respondent_14892,No,Yes,19404.97,1,128,4
1487,respondent_1487,Yes,Yes,0.0,1,100,8
4550,respondent_4550,No,Yes,15875.0,4,130,1
72785,respondent_72785,Yes,Yes,0.0,4,42,8
27661,respondent_27661,No,Yes,0.0,3,111,8
24124,respondent_24124,Yes,Yes,63500.0,4,130,2
11723,respondent_11723,No,Yes,10804.84,4,128,4
67144,respondent_67144,Yes,Yes,32067.5,2,130,4
3655,respondent_3655,No,Yes,15154.59,1,56,4
42301,respondent_42301,No,No,0.0,2,130,7
92137,respondent_92137,No,No,10260.33,4,39,6
58920,respondent_58920,Yes,Yes,17874.62,2,42,0
28916,respondent_28916,No,Yes,116574.57,4,99,7
37773,respondent_37773,No,Yes,1188.72,4,23,1
63265,respondent_63265,No,No,33178.75,2,55,1
37573,respondent_37573,Yes,Yes,34760.85,4,116,3
174,respondent_174,No,Yes,0.0,3,50,8
86609,respondent_86609,Yes,Yes,0.0,1,50,8
8618,respondent_8618,No,Yes,31750.0,4,130,4
73059,respondent_73059,No,No,0.0,4,130,4
71599,respondent_71599,No,Yes,0.0,4,46,8
32970,respondent_32970,Yes,Yes,10012.68,4,99,7
65333,respondent_65333,Yes,Yes,7921.63,2,126,4
6408,respondent_6408,No,Yes,2373.63,4,23,4
67266,respondent_67266,Yes,Yes,41749.98,2,50,3
40210,respondent_40210,No,Yes,5345.43,4,23,4
23679,respondent_23679,Yes,Yes,87312.5,2,130,2
96955,respondent_96955,No,Yes,0.0,4,82,8
92023,respondent_92023,No,Yes,22926.36,4,42,3
69502,respondent_69502,No,Yes,0.0,3,130,4
92045,respondent_92045,Yes,Yes,18653.76,2,42,2
25930,respondent_25930,No,No,3379.79,4,50,5
94147,respondent_94147,No,Yes,30366.34,2,86,3
70935,respondent_70935,No,Yes,635000.0,1,130,2
43772,respondent_43772,No,Yes,5715.0,4,98,4
21867,respondent_21867,No,No,13230.54,1,128,4
35535,respondent_35535,Yes,Yes,0.0,3,40,7
2120,respondent_2120,No,Yes,6995.16,4,42,5
91356,respondent_91356,No,Yes,38100.0,1,130,3
37441,respondent_37441,Yes,Yes,33655.0,2,130,2
72304,respondent_72304,No,Yes,14923.77,4,115,2
91583,respondent_91583,No,Yes,18653.76,4,42,0
25013,respondent_25013,No,Yes,30162.5,2,130,2
3778,respondent_3778,No,Yes,31753.49,4,128,3
14031,respondent_14031,No,Yes,9326.88,3,99,2
100518,respondent_100518,Yes,Yes,30095.19,1,55,4
74768,respondent_74768,Yes,Yes,0.0,3,128,7
61781,respondent_61781,No,Yes,7566.66,1,22,1
49078,respondent_49078,Yes,Yes,18522.95,2,128,4
21841,respondent_21841,No,Yes,0.0,4,128,2
56779,respondent_56779,Yes,Yes,57150.0,2,130,3
27511,respondent_27511,No,Yes,0.0,3,111,1
26541,respondent_26541,Yes,No,139887.96,4,56,3
63462,respondent_63462,Yes,No,15875.0,2,130,8
83284,respondent_83284,No,Yes,8827.77,4,30,6
38624,respondent_38624,Yes,Yes,0.0,4,130,2
83448,respondent_83448,Yes,Yes,29845.0,2,130,5
20223,respondent_20223,No,Yes,0.0,3,50,3
89573,respondent_89573,No,No,0.0,4,110,8
88962,respondent_88962,Yes,No,79375.0,4,130,8
31248,respondent_31248,No,Yes,17462.5,1,130,4
3312,respondent_3312,No,Yes,21907.5,4,130,2
99611,respondent_99611,No,No,0.0,4,130,1
7274,respondent_7274,Yes,Yes,232859.58,2,128,4
75170,respondent_75170,Yes,Yes,15339.38,2,21,3
74969,respondent_74969,Yes,No,15875.0,1,130,8
3929,respondent_3929,Yes,Yes,24035.7,2,128,5
39633,respondent_39633,No,Yes,35242.5,2,130,2
81105,respondent_81105,Yes,Yes,39687.5,3,130,2
82044,respondent_82044,No,Yes,30678.12,4,21,2
16596,respondent_16596,No,Yes,12782.87,1,21,4
99648,respondent_99648,No,Yes,22860.0,4,130,6
24403,respondent_24403,No,Yes,13017.5,2,130,4
39155,respondent_39155,Yes,Yes,27930.79,2,7,8
98184,respondent_98184,No,Yes,41275.0,2,130,5
66511,respondent_66511,No,No,19685.0,2,130,4
19725,respondent_19725,Yes,No,19429.1,2,56,3
70707,respondent_70707,Yes,Yes,23812.5,1,130,4
66870,respondent_66870,No,Yes,8233.41,1,58,1
8507,respondent_8507,Yes,Yes,0.0,2,50,3
86151,respondent_86151,Yes,Yes,0.0,1,31,1
61416,respondent_61416,Yes,No,11189.97,2,82,2
14453,respondent_14453,Yes,Yes,0.0,3,82,8
87002,respondent_87002,No,Yes,0.0,4,50,0
21926,respondent_21926,Yes,Yes,0.0,2,50,8
16281,respondent_16281,No,Yes,0.0,3,50,4
76493,respondent_76493,No,Yes,14765.97,4,40,5
8357,respondent_8357,No,Yes,18653.76,4,99,8
68821,respondent_68821,No,Yes,20983.26,4,42,3
58266,respondent_58266,Yes,No,18653.76,1,111,4
93819,respondent_93819,Yes,Yes,26987.5,1,130,0
49525,respondent_49525,No,Yes,31750.0,4,130,1
80964,respondent_80964,Yes,Yes,4572.0,1,5,4
79466,respondent_79466,No,Yes,12628.88,2,42,7
81709,respondent_81709,No,No,5368.29,4,50,0
62362,respondent_62362,No,No,0.0,4,18,2
36462,respondent_36462,Yes,Yes,5715.95,4,50,0
73690,respondent_73690,No,No,533400.0,3,130,4
63506,respondent_63506,No,No,7928.61,4,111,7
23653,respondent_23653,Yes,Yes,0.0,4,11,4
30985,respondent_30985,No,Yes,601.98,4,93,8
100040,respondent_100040,No,Yes,22225.0,4,130,4
44069,respondent_44069,No,No,158766.51,4,128,7
61165,respondent_61165,No,Yes,20516.85,2,82,4
7860,respondent_7860,No,No,31750.0,3,130,7
87840,respondent_87840,Yes,Yes,7124.7,2,23,3
77940,respondent_77940,Yes,Yes,279779.73,2,42,4
24702,respondent_24702,No,No,0.0,4,123,4
1887,respondent_1887,No,Yes,0.0,4,42,2
24081,respondent_24081,No,No,7368.54,4,123,0
92227,respondent_92227,No,Yes,7105.65,2,51,8
46853,respondent_46853,No,Yes,4663.44,4,67,8
63600,respondent_63600,Yes,Yes,14260.2,2,115,7
90090,respondent_90090,No,Yes,0.0,3,89,8
69259,respondent_69259,Yes,Yes,10363.84,2,128,1
49495,respondent_49495,No,Yes,317500.0,2,83,4
58659,respondent_58659,Yes,Yes,30162.5,4,130,7
7867,respondent_7867,Yes,Yes,0.0,3,23,8
32506,respondent_32506,Yes,No,445.77,4,41,1
43799,respondent_43799,Yes,Yes,0.0,4,50,8
58525,respondent_58525,No,No,5349.24,2,17,0
87836,respondent_87836,Yes,Yes,57150.0,2,130,6
47563,respondent_47563,Yes,Yes,38563.23,1,110,2
69067,respondent_69067,Yes,Yes,33440.37,2,55,4
75434,respondent_75434,Yes,Yes,9714.55,4,56,3
68038,respondent_68038,Yes,Yes,17214.85,2,116,0
86978,respondent_86978,No,Yes,0.0,3,130,8
10623,respondent_10623,Yes,No,13600.43,1,111,2
56138,respondent_56138,No,Yes,0.0,2,15,3
87647,respondent_87647,Yes,Yes,0.0,3,51,0
2355,respondent_2355,Yes,Yes,1200.15,2,58,3
65131,respondent_65131,No,No,47402.75,4,128,8
43752,respondent_43752,Yes,Yes,2485.07,4,50,3
26298,respondent_26298,Yes,Yes,45425.04,4,128,2
99636,respondent_99636,Yes,Yes,24917.4,2,110,8
66411,respondent_66411,Yes,Yes,15875.0,2,130,3
14849,respondent_14849,Yes,Yes,38100.0,4,130,8
65830,respondent_65830,No,Yes,0.0,4,56,8
43729,respondent_43729,No,Yes,3175.0,4,126,1
95451,respondent_95451,Yes,Yes,12782.87,4,21,3
49628,respondent_49628,No,Yes,0.0,4,50,2
71015,respondent_71015,No,No,0.0,3,42,4
32695,respondent_32695,No,Yes,0.0,4,50,8
10366,respondent_10366,No,Yes,18653.76,1,44,3
99577,respondent_99577,No,Yes,33806.45,4,54,8
55936,respondent_55936,Yes,Yes,19050.0,4,130,5
37936,respondent_37936,No,Yes,1270.0,2,130,8
82771,respondent_82771,No,Yes,10260.33,2,64,0
4608,respondent_4608,Yes,Yes,18185.13,4,42,3
36791,respondent_36791,No,Yes,0.0,3,111,3
11431,respondent_11431,No,No,23313.39,4,82,1
84546,respondent_84546,No,No,1866.9,2,99,7
50785,respondent_50785,Yes,Yes,0.0,4,61,8
71313,respondent_71313,Yes,Yes,45720.0,1,130,4
36997,respondent_36997,Yes,Yes,13990.32,4,126,4
71082,respondent_71082,Yes,Yes,49212.5,1,130,7
73044,respondent_73044,No,Yes,105495.09,4,109,7
97113,respondent_97113,No,Yes,0.0,1,71,3
39205,respondent_39205,No,No,42545.0,3,130,0
47211,respondent_47211,Yes,Yes,0.0,4,50,5
23545,respondent_23545,No,Yes,0.0,2,7,4
52799,respondent_52799,No,Yes,25717.5,2,130,4
8423,respondent_8423,Yes,No,796.29,2,126,1
30727,respondent_30727,Yes,Yes,0.0,1,41,7
18702,respondent_18702,Yes,Yes,39691.95,2,128,4
49025,respondent_49025,No,Yes,25565.42,2,21,3
37784,respondent_37784,No,No,0.0,3,50,4
17862,respondent_17862,Yes,Yes,0.0,1,128,8
28683,respondent_28683,Yes,No,0.0,1,83,4
20381,respondent_20381,Yes,Yes,9261.48,4,128,7
74623,respondent_74623,Yes,Yes,45402.5,1,130,2
21157,respondent_21157,Yes,Yes,17486.31,1,13,4
84599,respondent_84599,No,Yes,11657.33,1,56,4
54932,respondent_54932,No,Yes,11033.76,2,30,8
87298,respondent_87298,No,Yes,35791.78,4,21,4
37795,respondent_37795,No,Yes,39052.5,4,130,3
84782,respondent_84782,Yes,Yes,0.0,1,42,8
54562,respondent_54562,No,Yes,0.0,4,42,8
54142,respondent_54142,No,Yes,0.0,3,73,8
6195,respondent_6195,No,No,31750.0,4,130,4
17905,respondent_17905,No,Yes,15971.52,1,94,7
56803,respondent_56803,No,Yes,0.0,4,130,0
94542,respondent_94542,No,No,38100.0,1,130,4
7636,respondent_7636,No,Yes,0.0,3,128,1
764,respondent_764,Yes,Yes,44450.0,2,16,4
18357,respondent_18357,Yes,Yes,8073.39,3,5,4
10974,respondent_10974,No,No,4572.0,4,130,7
95008,respondent_95008,Yes,No,0.0,3,42,8
22286,respondent_22286,Yes,Yes,26661.11,4,7,7
49391,respondent_49391,No,Yes,0.0,2,50,8
36170,respondent_36170,Yes,Yes,30469.84,2,7,4
43984,respondent_43984,No,No,31086.43,3,56,7
40108,respondent_40108,No,Yes,13600.43,4,40,4
100359,respondent_100359,Yes,Yes,6958.33,2,50,2
81232,respondent_81232,No,No,381.0,4,52,3
1637,respondent_1637,No,Yes,19011.9,2,115,3
26873,respondent_26873,Yes,Yes,1371.6,4,50,1
50984,respondent_50984,No,Yes,0.0,4,130,4
45563,respondent_45563,No,Yes,0.0,4,129,0
87926,respondent_87926,No,Yes,14922.5,2,128,4
62374,respondent_62374,Yes,Yes,25391.43,2,7,3
83148,respondent_83148,Yes,Yes,133350.0,4,130,4
22795,respondent_22795,No,Yes,6526.21,4,110,7
15722,respondent_15722,No,Yes,1306.83,1,17,4
55841,respondent_55841,Yes,Yes,36512.5,4,130,3
3272,respondent_3272,Yes,Yes,0.0,4,11,8
61696,respondent_61696,Yes,Yes,2796.54,1,82,8
9936,respondent_9936,No,Yes,9714.55,3,111,8
89185,respondent_89185,No,No,0.0,4,17,3
32830,respondent_32830,No,Yes,0.0,4,55,3
15509,respondent_15509,Yes,Yes,0.0,3,134,1
49649,respondent_49649,No,No,0.0,3,93,8
59893,respondent_59893,No,Yes,0.0,4,130,2
78648,respondent_78648,No,Yes,38100.0,4,130,6
52448,respondent_52448,Yes,Yes,0.0,3,50,8
59598,respondent_59598,Yes,Yes,20955.0,2,130,1
93891,respondent_93891,Yes,Yes,4042.41,4,100,7
58308,respondent_58308,Yes,Yes,23314.98,2,42,8
34324,respondent_34324,No,Yes,11883.39,4,17,1
43131,respondent_43131,Yes,Yes,190248.54,2,116,7
52142,respondent_52142,Yes,Yes,10260.33,2,42,7
46811,respondent_46811,No,Yes,1905.0,4,113,4
2473,respondent_2473,Yes,Yes,9714.55,2,40,1
31115,respondent_31115,No,No,49212.5,2,130,0
37096,respondent_37096,No,Yes,0.0,4,31,8
63311,respondent_63311,Yes,Yes,0.0,2,50,0
84796,respondent_84796,No,Yes,1668.78,2,50,4
952,respondent_952,No,Yes,16611.92,4,40,2
90256,respondent_90256,No,Yes,269.88,2,128,7
95217,respondent_95217,Yes,Yes,19015.71,3,17,8
15649,respondent_15649,Yes,Yes,1489.71,1,50,3
10850,respondent_10850,No,Yes,1840.23,4,74,3
33728,respondent_33728,No,Yes,21371.88,2,111,1
41544,respondent_41544,No,Yes,14420.85,3,105,0
31591,respondent_31591,Yes,Yes,41275.0,2,130,3
94783,respondent_94783,Yes,Yes,0.0,4,13,8
94434,respondent_94434,Yes,Yes,23008.91,4,21,5
60215,respondent_60215,No,Yes,29845.0,4,130,2
9097,respondent_9097,Yes,Yes,23812.5,2,130,8
29431,respondent_29431,Yes,No,0.0,4,50,7
84959,respondent_84959,Yes,Yes,38087.3,2,7,3
54743,respondent_54743,Yes,No,0.0,4,92,4
71815,respondent_71815,No,Yes,11658.6,4,8,3
91618,respondent_91618,No,Yes,0.0,3,94,8
82411,respondent_82411,No,Yes,0.0,4,130,7
9171,respondent_9171,No,No,26423.62,4,42,6
63243,respondent_63243,Yes,Yes,4819.65,4,94,6
49776,respondent_49776,No,Yes,0.0,2,42,3
46730,respondent_46730,Yes,Yes,1718.31,1,34,8
9635,respondent_9635,Yes,Yes,5379.72,4,94,3
8158,respondent_8158,No,Yes,0.0,4,21,8
63922,respondent_63922,No,Yes,15435.58,1,128,3
93197,respondent_93197,No,Yes,16320.45,4,13,0
46647,respondent_46647,Yes,Yes,635000.0,2,130,2
64716,respondent_64716,Yes,Yes,24715.47,1,13,2
80617,respondent_80617,No,Yes,18063.21,2,115,0
89676,respondent_89676,Yes,Yes,31750.0,2,130,8
17753,respondent_17753,No,Yes,16320.45,2,40,3
65451,respondent_65451,No,No,5128.26,2,44,4
86384,respondent_86384,No,No,2023.11,4,100,4
45950,respondent_45950,No,Yes,23495.0,4,130,2
29393,respondent_29393,Yes,Yes,23314.98,4,42,2
92347,respondent_92347,Yes,Yes,16510.0,2,130,8
100907,respondent_100907,Yes,Yes,22732.05,4,42,4
38351,respondent_38351,Yes,Yes,0.0,4,21,8
92848,respondent_92848,No,Yes,0.0,1,42,0
53448,respondent_53448,No,Yes,3752.85,4,94,1
84449,respondent_84449,Yes,Yes,0.0,4,24,8
68685,respondent_68685,No,Yes,13230.54,4,128,3
87022,respondent_87022,Yes,Yes,8393.43,1,42,7
17685,respondent_17685,No,Yes,0.0,4,111,1
19964,respondent_19964,Yes,No,53975.0,2,130,3
97965,respondent_97965,No,No,12823.19,2,111,3
55061,respondent_55061,No,No,16758.6,4,128,4
65168,respondent_65168,Yes,Yes,68001.83,4,42,2
62572,respondent_62572,Yes,Yes,5040.63,4,11,0
60558,respondent_60558,No,Yes,26987.5,2,130,1
27189,respondent_27189,No,Yes,0.0,3,100,8
46517,respondent_46517,Yes,Yes,0.0,4,111,7
90894,respondent_90894,No,Yes,6987.54,4,109,3
74700,respondent_74700,Yes,Yes,0.0,4,94,8
60052,respondent_60052,No,No,18166.08,4,123,1
22047,respondent_22047,No,Yes,0.0,3,123,8
99103,respondent_99103,Yes,Yes,0.0,2,123,7
75181,respondent_75181,No,Yes,0.0,4,128,8
98830,respondent_98830,No,Yes,0.0,3,50,4
49973,respondent_49973,No,Yes,18263.24,4,42,6
20661,respondent_20661,No,Yes,30797.5,4,130,1
21657,respondent_21657,Yes,Yes,30309.19,1,42,4
59378,respondent_59378,Yes,Yes,5048.25,4,13,5
58048,respondent_58048,No,No,63500.0,1,130,1
91267,respondent_91267,No,No,0.0,4,50,2
58353,respondent_58353,Yes,No,41275.0,2,130,4
33956,respondent_33956,No,Yes,0.0,3,50,3
34512,respondent_34512,No,Yes,0.0,4,8,7
17157,respondent_17157,Yes,Yes,24521.16,4,55,6
49243,respondent_49243,No,Yes,24130.0,4,130,5
25061,respondent_25061,No,Yes,22209.44,4,105,2
83169,respondent_83169,Yes,No,95250.0,2,130,7
64729,respondent_64729,Yes,Yes,42862.5,2,130,0
13815,respondent_13815,No,Yes,20286.98,4,128,4
59458,respondent_59458,Yes,No,0.0,1,52,3
72602,respondent_72602,Yes,Yes,38417.5,4,130,5
58850,respondent_58850,Yes,No,19429.1,4,40,8
53975,respondent_53975,Yes,Yes,25257.76,4,40,2
22097,respondent_22097,No,No,2308.86,4,17,4
12821,respondent_12821,No,No,12458.7,2,110,7
19692,respondent_19692,Yes,No,0.0,4,38,8
30580,respondent_30580,Yes,Yes,15154.59,4,40,3
537,respondent_537,No,Yes,0.0,2,84,8
83832,respondent_83832,No,Yes,23177.5,4,130,8
75166,respondent_75166,No,No,10233.03,4,74,3
20524,respondent_20524,Yes,Yes,0.0,1,130,8
345,respondent_345,No,Yes,0.0,4,40,2
101044,respondent_101044,Yes,Yes,0.0,1,8,2
646,respondent_646,Yes,Yes,1238.25,2,112,3
99901,respondent_99901,No,No,14843.76,4,47,1
83004,respondent_83004,No,Yes,13990.32,2,68,7
87292,respondent_87292,No,No,317500.0,3,3,7
51929,respondent_51929,No,No,0.0,4,42,8
37127,respondent_37127,Yes,Yes,2373.63,1,92,7
77195,respondent_77195,Yes,Yes,52922.49,2,128,8
90823,respondent_90823,No,Yes,19015.71,2,17,6
89545,respondent_89545,No,No,7227.57,4,40,2
72231,respondent_72231,Yes,Yes,0.0,1,100,0
43771,respondent_43771,No,No,0.0,3,50,8
53542,respondent_53542,No,Yes,1638.3,4,50,4
58214,respondent_58214,No,Yes,317500.0,4,17,7
20113,respondent_20113,No,Yes,9582.15,4,64,4
89144,respondent_89144,No,No,0.0,3,130,0
84046,respondent_84046,No,No,11426.19,4,40,4
76872,respondent_76872,Yes,Yes,48243.81,1,7,5
19310,respondent_19310,Yes,No,0.0,1,50,4
4436,respondent_4436,Yes,Yes,0.0,1,92,1
35556,respondent_35556,No,No,35623.5,2,130,2
85736,respondent_85736,No,Yes,5314.0,4,32,2
19740,respondent_19740,No,Yes,6477.0,4,12,6
86621,respondent_86621,Yes,Yes,7938.45,2,128,2
17522,respondent_17522,No,Yes,0.0,3,31,0
81707,respondent_81707,Yes,No,15240.0,4,5,4
16766,respondent_16766,Yes,Yes,14380.53,4,21,3
6424,respondent_6424,No,Yes,18522.95,4,128,0
2931,respondent_2931,No,Yes,13483.59,2,127,0
77951,respondent_77951,No,No,0.0,3,128,0
38770,respondent_38770,Yes,Yes,28575.0,2,130,6
1562,respondent_1562,Yes,Yes,15621.0,4,30,0
42812,respondent_42812,Yes,Yes,34556.7,1,55,2
75684,respondent_75684,No,Yes,0.0,3,82,7
15285,respondent_15285,No,No,11907.52,2,128,4
59409,respondent_59409,No,Yes,2377.44,4,17,8
12614,respondent_12614,No,Yes,5964.24,1,50,6
53078,respondent_53078,No,Yes,0.0,2,130,4
84405,respondent_84405,Yes,Yes,34760.85,4,116,8
5282,respondent_5282,Yes,Yes,22341.84,4,115,1
39497,respondent_39497,No,Yes,0.0,4,120,4
93411,respondent_93411,No,No,207035.4,4,68,6
76384,respondent_76384,No,No,14763.12,4,128,3
68666,respondent_68666,Yes,Yes,34925.0,1,130,1
43312,respondent_43312,No,Yes,0.0,3,119,1
6387,respondent_6387,Yes,Yes,23314.98,1,8,3
